Date,Open,High,Low,Close,Adj Close,Volume
"Jan 26, 2024","6,250.00","6,325.00","6,225.00","6,300.00","5,993.48","77,236,800"
"Jan 25, 2024","6,325.00","6,400.00","6,250.00","6,275.00","5,969.70","99,094,100"
"Jan 24, 2024","6,450.00","6,475.00","6,350.00","6,400.00","6,088.61","97,290,600"
"Jan 23, 2024","6,525.00","6,550.00","6,450.00","6,500.00","6,183.75","77,037,800"
"Jan 22, 2024","6,500.00","6,550.00","6,450.00","6,500.00","6,183.75","96,993,100"
"Jan 19, 2024","6,500.00","6,525.00","6,425.00","6,525.00","6,207.53","74,814,000"
"Jan 18, 2024","6,525.00","6,550.00","6,475.00","6,525.00","6,207.53","78,209,900"
"Jan 17, 2024","6,525.00","6,625.00","6,500.00","6,525.00","6,207.53","80,929,000"
"Jan 16, 2024","6,525.00","6,625.00","6,500.00","6,525.00","6,207.53","83,516,800"
"Jan 15, 2024","6,575.00","6,625.00","6,475.00","6,500.00","6,183.75","83,066,800"
"Jan 12, 2024","6,575.00","6,675.00","6,525.00","6,575.00","6,255.10","114,039,700"
"Jan 11, 2024","6,425.00","6,500.00","6,400.00","6,450.00","6,136.18","32,120,200"
"Jan 10, 2024","6,375.00","6,450.00","6,325.00","6,425.00","6,112.40","50,019,800"
"Jan 9, 2024","6,425.00","6,450.00","6,350.00","6,375.00","6,064.83","77,953,400"
"Jan 8, 2024","6,500.00","6,600.00","6,375.00","6,400.00","6,088.61","151,018,300"
"Jan 5, 2024","6,400.00","6,475.00","6,350.00","6,425.00","6,112.40","114,339,400"
"Jan 4, 2024","6,125.00","6,400.00","6,100.00","6,350.00","6,041.05","135,344,500"
"Jan 3, 2024","6,100.00","6,150.00","6,050.00","6,100.00","5,803.21","30,053,900"
"Jan 2, 2024","6,050.00","6,125.00","6,025.00","6,125.00","5,826.99","26,235,700"
"Dec 29, 2023","6,125.00","6,125.00","6,000.00","6,050.00","5,755.64","63,097,100"
"Dec 28, 2023","6,050.00","6,150.00","6,000.00","6,125.00","5,826.99","75,118,700"
"Dec 27, 2023","6,000.00","6,025.00","5,925.00","6,000.00","5,708.08","43,114,900"
"Dec 22, 2023","5,950.00","5,975.00","5,925.00","5,975.00","5,684.29","29,975,600"
"Dec 21, 2023","5,950.00","5,975.00","5,925.00","5,975.00","5,684.29","50,363,900"
"Dec 20, 2023","5,900.00","5,975.00","5,900.00","5,925.00","5,636.73","65,361,000"
"Dec 19, 2023","5,950.00","5,975.00","5,925.00","5,975.00","5,684.29","40,763,200"
"Dec 18, 2023","5,850.00","5,950.00","5,850.00","5,925.00","5,636.73","101,458,600"
"Dec 15, 2023","5,950.00","6,000.00","5,900.00","5,900.00","5,612.94","142,382,200"
"Dec 14, 2023","5,825.00","6,025.00","5,800.00","5,950.00","5,660.51","171,595,800"
"Dec 13, 2023","5,750.00","5,775.00","5,700.00","5,725.00","5,446.46","121,450,600"
"Dec 12, 2023","5,800.00","5,825.00","5,750.00","5,800.00","5,517.81","55,110,500"
"Dec 11, 2023","5,650.00","5,800.00","5,650.00","5,775.00","5,494.02","68,655,000"
"Dec 8, 2023","5,750.00","5,775.00","5,650.00","5,700.00","5,422.67","98,036,700"
"Dec 7, 2023","5,800.00","5,825.00","5,725.00","5,750.00","5,470.24","97,966,700"
"Dec 6, 2023","5,925.00","5,950.00","5,800.00","5,800.00","5,517.81","88,747,200"
"Dec 5, 2023","6,000.00","6,000.00","5,875.00","5,975.00","5,684.29","58,668,400"
"Dec 4, 2023","5,925.00","6,025.00","5,900.00","6,000.00","5,708.08","66,145,100"
"Dec 1, 2023","5,850.00","5,900.00","5,825.00","5,900.00","5,612.94","31,365,100"
"Nov 30, 2023","5,850.00","5,925.00","5,825.00","5,850.00","5,565.37","117,365,000"
"Nov 29, 2023","5,850.00","5,925.00","5,825.00","5,850.00","5,565.37","36,796,600"
"Nov 28, 2023","5,900.00","5,925.00","5,875.00","5,900.00","5,612.94","58,255,800"
"Nov 27, 2023","5,900.00","5,925.00","5,875.00","5,900.00","5,612.94","39,719,300"
"Nov 24, 2023","5,925.00","5,925.00","5,850.00","5,875.00","5,589.16","27,087,900"
"Nov 23, 2023","5,950.00","5,950.00","5,900.00","5,900.00","5,612.94","36,725,600"
"Nov 22, 2023","5,825.00","5,900.00","5,825.00","5,875.00","5,589.16","21,111,100"
"Nov 21, 2023","5,850.00","5,925.00","5,825.00","5,875.00","5,589.16","55,094,300"
"Nov 20, 2023","5,825.00","5,925.00","5,825.00","5,875.00","5,589.16","20,014,600"
"Nov 17, 2023","5,875.00","5,950.00","5,850.00","5,900.00","5,612.94","33,963,900"
"Nov 16, 2023","5,850.00","5,925.00","5,825.00","5,925.00","5,636.73","36,004,500"
"Nov 15, 2023","5,900.00","5,975.00","5,875.00","5,925.00","5,636.73","74,255,700"
"Nov 14, 2023","5,825.00","5,900.00","5,800.00","5,825.00","5,541.59","50,587,800"
"Nov 13, 2023","5,850.00","5,850.00","5,800.00","5,825.00","5,541.59","17,444,600"
"Nov 10, 2023","5,850.00","5,850.00","5,775.00","5,775.00","5,494.02","59,611,500"
"Nov 9, 2023","5,825.00","5,900.00","5,800.00","5,875.00","5,589.16","45,026,200"
"Nov 8, 2023","5,775.00","5,850.00","5,725.00","5,850.00","5,565.37","63,442,400"
"Nov 7, 2023","5,950.00","5,975.00","5,800.00","5,875.00","5,589.16","56,161,300"
"Nov 6, 2023","5,900.00","5,925.00","5,850.00","5,925.00","5,636.73","58,266,100"
"Nov 3, 2023","5,925.00","5,975.00","5,825.00","5,825.00","5,541.59","53,379,500"
"Nov 2, 2023","5,750.00","5,925.00","5,725.00","5,900.00","5,612.94","115,678,200"
"Nov 1, 2023","5,700.00","5,700.00","5,625.00","5,650.00","5,375.10","74,281,200"
"Oct 31, 2023","5,800.00","5,850.00","5,650.00","5,675.00","5,398.89","99,449,400"
"Oct 30, 2023","5,700.00","5,725.00","5,625.00","5,725.00","5,446.46","81,547,000"
"Oct 27, 2023","5,750.00","5,775.00","5,700.00","5,700.00","5,422.67","90,177,000"
"Oct 26, 2023","5,800.00","5,850.00","5,700.00","5,700.00","5,422.67","86,348,700"
"Oct 25, 2023","5,825.00","5,900.00","5,775.00","5,850.00","5,565.37","90,426,500"
"Oct 24, 2023","5,700.00","5,800.00","5,675.00","5,750.00","5,470.24","72,469,200"
"Oct 23, 2023","5,700.00","5,725.00","5,625.00","5,675.00","5,398.89","73,897,500"
"Oct 20, 2023","5,675.00","5,800.00","5,650.00","5,750.00","5,470.24","82,132,000"
"Oct 19, 2023","5,775.00","5,800.00","5,700.00","5,725.00","5,446.46","160,277,800"
"Oct 18, 2023","5,925.00","5,950.00","5,825.00","5,850.00","5,565.37","80,637,400"
"Oct 17, 2023","6,000.00","6,025.00","5,925.00","6,000.00","5,708.08","74,702,300"
"Oct 16, 2023","6,025.00","6,075.00","5,975.00","6,025.00","5,731.86","53,416,400"
"Oct 13, 2023","6,075.00","6,150.00","6,025.00","6,075.00","5,779.43","39,914,700"
